user_id,Age,Occupation,Monthly Income,Family size
66615,26,Employee,10001 to 25000,3
66616,25,Employee,25001 to 50000,2
66617,22,Student,25001 to 50000,3
66618,26,Employee,25001 to 50000,2
66619,23,Employee,10001 to 25000,2
66620,21,Employee,Below Rs.10000,2
66621,25,Self Employeed,25001 to 50000,3
66622,24,Employee,10001 to 25000,2
66623,22,Student,No Income,2
66624,23,Student,No Income,4
66625,24,Employee,More than 50000,3
66626,22,Student,No Income,2
66627,30,Employee,More than 50000,5
66628,23,Employee,10001 to 25000,4
66629,19,Student,No Income,6
66630,21,Student,No Income,2
66631,23,Student,No Income,4
66632,24,Employee,25001 to 50000,3
66633,26,Employee,10001 to 25000,2
66634,26,Student,No Income,2
66635,25,Student,10001 to 25000,2
66636,28,Employee,25001 to 50000,5
66637,25,Student,No Income,3
66638,20,Student,No Income,2
66639,27,Self Employeed,More than 50000,6
66640,25,Employee,25001 to 50000,3
66641,24,Student,No Income,5
66642,25,Employee,More than 50000,1
66643,25,Employee,25001 to 50000,3
66644,24,Student,Below Rs.10000,5
66645,24,Student,No Income,3
66646,22,Employee,10001 to 25000,1
66647,28,Employee,25001 to 50000,2
66648,25,Employee,More than 50000,6
66649,22,Student,Below Rs.10000,3
66650,22,Student,No Income,6
66651,22,Student,Below Rs.10000,4
66652,27,Employee,More than 50000,2
66653,22,Student,No Income,3
66654,24,Student,No Income,3
66655,23,Student,No Income,2
66656,23,Student,No Income,4
66657,22,Student,No Income,5
66658,23,Student,Below Rs.10000,2
66659,32,Employee,More than 50000,5
66660,25,Student,No Income,2
66661,28,Self Employeed,10001 to 25000,2
66662,21,Student,No Income,3
66663,24,Student,No Income,2
66664,26,Self Employeed,10001 to 25000,5
66665,32,Employee,25001 to 50000,3
66666,29,Self Employeed,More than 50000,6
66667,21,Student,No Income,5
66668,24,Self Employeed,25001 to 50000,3
66669,26,Self Employeed,More than 50000,2
66670,21,Employee,More than 50000,3
66671,29,Employee,25001 to 50000,3
66672,22,Student,No Income,3
66673,24,Student,No Income,2
66674,27,Employee,25001 to 50000,2
66675,23,Student,No Income,3
66676,32,Employee,More than 50000,6
66677,22,Student,No Income,2
66678,22,Employee,25001 to 50000,4
66679,26,Employee,More than 50000,4
66680,25,Student,No Income,3
66681,20,Student,No Income,2
66682,29,Employee,25001 to 50000,4
66683,23,Student,No Income,1
66684,25,Self Employeed,More than 50000,2
66685,29,Employee,25001 to 50000,4
66686,27,Self Employeed,25001 to 50000,6
66687,25,Self Employeed,10001 to 25000,3
66688,21,Student,No Income,2
66689,23,Student,No Income,3
66690,24,Employee,10001 to 25000,4
66691,22,Self Employeed,10001 to 25000,3
66692,28,Employee,25001 to 50000,5
66693,26,Employee,10001 to 25000,2
66694,22,Employee,25001 to 50000,4
66695,26,Employee,More than 50000,4
66696,25,Student,No Income,3
66697,20,Student,No Income,2
66698,29,Employee,25001 to 50000,4
66699,23,Student,No Income,1
66700,25,Self Employeed,More than 50000,2
66701,29,Employee,25001 to 50000,4
66702,27,Self Employeed,25001 to 50000,6
66703,25,Self Employeed,10001 to 25000,3
66704,21,Student,No Income,2
66705,24,Student,No Income,2
66706,26,Self Employeed,10001 to 25000,5
66707,32,Employee,25001 to 50000,3
66708,29,Self Employeed,More than 50000,6
66709,21,Student,No Income,5
66710,24,Self Employeed,25001 to 50000,3
66711,26,Self Employeed,More than 50000,2
66712,31,Employee,More than 50000,3
66713,29,Employee,25001 to 50000,3
66714,22,Student,No Income,3
66715,24,Student,No Income,2
66716,27,Employee,25001 to 50000,2
66717,23,Student,No Income,3
66718,30,Employee,More than 50000,6
66719,22,Student,No Income,2
66720,28,Employee,25001 to 50000,3
66721,23,Student,No Income,2
66722,30,Self Employeed,More than 50000,1
66723,21,Student,No Income,3
66724,26,Employee,Below Rs.10000,6
66725,25,Self Employeed,More than 50000,3
66726,31,Employee,Below Rs.10000,1
66727,23,Employee,25001 to 50000,2
66728,22,Student,Below Rs.10000,4
66729,27,Employee,More than 50000,2
66730,22,Student,No Income,3
66731,24,Student,No Income,3
66732,23,Student,No Income,2
66733,23,Student,No Income,4
66734,22,Student,No Income,5
66735,23,Student,Below Rs.10000,2
66736,23,Student,No Income,5
66737,20,Student,No Income,4
66738,24,Student,Below Rs.10000,3
66739,22,Student,Below Rs.10000,3
66740,22,Student,No Income,6
66741,22,Student,Below Rs.10000,4
66742,27,Employee,More than 50000,2
66743,22,Student,No Income,3
66744,24,Student,No Income,3
66745,23,Student,No Income,2
66746,23,Student,No Income,4
66747,22,Student,No Income,5
66748,23,Student,Below Rs.10000,2
66749,23,Student,No Income,5
66750,21,Student,No Income,4
66751,23,Self Employeed,10001 to 25000,5
66752,24,Student,No Income,6
66753,28,Employee,25001 to 50000,2
66754,23,Student,No Income,3
66755,25,Student,No Income,4
66756,21,Student,Below Rs.10000,1
66757,24,Student,No Income,3
66758,22,Student,No Income,4
66759,22,Student,No Income,4
66760,23,Student,No Income,4
66761,21,Student,Below Rs.10000,3
66762,25,Student,No Income,3
66763,22,Student,No Income,5
66764,22,Student,No Income,3
66765,23,Employee,10001 to 25000,3
66766,22,Student,Below Rs.10000,4
66767,22,Employee,10001 to 25000,5
66768,22,Student,No Income,4
66769,25,Employee,More than 50000,4
66770,22,Student,10001 to 25000,5
66771,22,Student,No Income,2
66772,25,Student,10001 to 25000,3
66773,25,Student,No Income,5
66774,32,House wife,No Income,5
66775,23,Student,No Income,3
66776,23,Student,No Income,4
66777,30,Self Employeed,More than 50000,4
66778,23,Student,No Income,3
66779,23,Student,No Income,4
66780,22,Student,No Income,5
66781,22,Student,No Income,5
66782,27,Self Employeed,10001 to 25000,2
66783,24,Student,No Income,3
66784,23,Student,No Income,2
66785,23,Student,No Income,3
66786,22,Student,10001 to 25000,5
66787,23,Student,No Income,5
66788,23,Student,No Income,2
66789,24,Student,No Income,3
66790,25,Student,No Income,2
66791,22,Student,No Income,3
66792,28,Student,No Income,2
66793,22,Student,No Income,1
66794,24,Student,No Income,3
66795,31,Employee,More than 50000,5
66796,25,Student,No Income,4
66797,23,Student,No Income,5
66798,22,Student,No Income,3
66799,23,Student,25001 to 50000,1
66800,23,Student,No Income,4
66801,23,Student,No Income,2
66802,25,Student,No Income,6
66803,24,Employee,10001 to 25000,4
66804,23,Student,No Income,4
66805,23,Student,No Income,4
66806,24,Employee,More than 50000,4
66807,22,Student,No Income,4
66808,24,Student,10001 to 25000,3
66809,25,Student,No Income,3
66810,23,Student,No Income,2
66811,26,Student,No Income,4
66812,24,Student,25001 to 50000,3
66813,26,Student,No Income,4
66814,21,Student,No Income,4
66815,22,Student,No Income,3
66816,24,Student,No Income,5
66817,24,Student,10001 to 25000,4
66818,23,Student,No Income,3
66819,23,Student,No Income,3
66820,22,Student,No Income,3
66821,23,Student,No Income,3
66822,24,Student,No Income,4
66823,24,Student,No Income,5
66824,25,Student,No Income,1
66825,25,Student,No Income,5
66826,28,Self Employeed,10001 to 25000,2
66827,27,Employee,25001 to 50000,5
66828,26,Self Employeed,10001 to 25000,1
66829,22,Student,No Income,2
66830,24,Student,No Income,3
66831,23,Student,No Income,1
66832,25,Student,No Income,1
66833,23,Student,No Income,5
66834,23,Student,No Income,5
66835,26,Employee,25001 to 50000,5
66836,32,House wife,No Income,3
66837,24,Student,10001 to 25000,3
66838,23,Student,No Income,2
66839,22,Employee,10001 to 25000,3
66840,24,Student,No Income,3
66841,26,Employee,25001 to 50000,2
66842,28,Employee,More than 50000,3
66843,26,Employee,More than 50000,2
66844,25,Student,No Income,1
66845,25,Employee,Below Rs.10000,2
66846,18,Student,No Income,5
66847,21,Student,No Income,4
66848,25,Student,No Income,1
66849,25,Student,Below Rs.10000,2
66850,23,Student,No Income,5
66851,23,Employee,10001 to 25000,2
66852,25,Employee,25001 to 50000,4
66853,31,House wife,No Income,5
66854,24,Self Employeed,More than 50000,2
66855,32,Employee,25001 to 50000,5
66856,25,Employee,25001 to 50000,3
66857,27,Self Employeed,More than 50000,5
66858,26,Self Employeed,25001 to 50000,3
66859,26,Self Employeed,25001 to 50000,3
66860,32,Employee,More than 50000,5
66861,24,Self Employeed,More than 50000,6
66862,27,Self Employeed,25001 to 50000,3
66863,23,Student,No Income,3
66864,25,Student,No Income,4
66865,23,Student,No Income,3
66866,23,Student,No Income,4
66867,28,Employee,More than 50000,3
66868,32,Employee,More than 50000,1
66869,23,Student,No Income,2
66870,19,Student,No Income,2
66871,19,Student,No Income,4
66872,27,Employee,25001 to 50000,2
66873,25,Self Employeed,25001 to 50000,3
66874,33,Employee,More than 50000,5
66875,26,Employee,More than 50000,3
66876,22,Student,Below Rs.10000,4
66877,23,Student,No Income,3
66878,22,Student,No Income,3
66879,25,Employee,25001 to 50000,2
66880,30,House wife,No Income,5
66881,24,Student,No Income,3
66882,25,Employee,10001 to 25000,3
66883,23,Student,More than 50000,3
66884,24,Student,No Income,4
66885,32,Employee,10001 to 25000,4
66886,22,Student,No Income,4
66887,23,Student,More than 50000,3
66888,23,Student,No Income,4
66889,20,Student,No Income,2
66890,21,Student,No Income,2
66891,24,Self Employeed,10001 to 25000,5
66892,23,Student,No Income,4
66893,25,Employee,25001 to 50000,3
66894,32,House wife,No Income,3
66895,27,Employee,More than 50000,5
66896,20,Student,No Income,2
66897,21,Student,No Income,2
66898,26,Employee,More than 50000,3
66899,25,Employee,10001 to 25000,4
66900,26,Employee,25001 to 50000,3
66901,26,Employee,25001 to 50000,3
66902,27,Employee,More than 50000,4
66903,27,Student,No Income,5
66904,24,Student,No Income,5
66905,25,Self Employeed,More than 50000,2
66906,20,Student,No Income,2
66907,22,Student,No Income,1
66908,26,Student,Below Rs.10000,3
66909,27,Employee,25001 to 50000,1
66910,25,Student,No Income,3
66911,24,Employee,Below Rs.10000,2
66912,23,Employee,10001 to 25000,6
66913,22,Student,No Income,2
66914,26,Self Employeed,More than 50000,3
66915,26,Employee,Below Rs.10000,1
66916,25,Self Employeed,25001 to 50000,3
66917,29,Employee,More than 50000,3
66918,23,Student,Below Rs.10000,3
66919,22,Employee,25001 to 50000,4
66920,22,Student,No Income,2
66921,32,House wife,No Income,5
66922,28,Employee,More than 50000,1
66923,22,Student,No Income,2
66924,25,Employee,10001 to 25000,2
66925,26,Employee,25001 to 50000,2
66926,31,Self Employeed,More than 50000,6
66927,24,Student,No Income,3
66928,24,Employee,25001 to 50000,2
66929,31,Employee,More than 50000,5
66930,26,Employee,25001 to 50000,2
66931,24,Self Employeed,More than 50000,2
66932,22,Student,No Income,3
66933,19,Student,No Income,6
66934,25,Employee,More than 50000,6
66935,23,House wife,No Income,6
66936,23,Student,No Income,2
66937,23,Student,No Income,2
66938,24,Student,No Income,5
66939,22,Employee,25001 to 50000,4
66940,26,Employee,More than 50000,4
66941,25,Student,No Income,3
66942,20,Student,No Income,2
66943,29,Employee,25001 to 50000,4
66944,23,Student,No Income,1
66945,25,Self Employeed,More than 50000,2
66946,29,Employee,25001 to 50000,4
66947,27,Self Employeed,25001 to 50000,6
66948,25,Self Employeed,10001 to 25000,3
66949,21,Student,No Income,2
66950,23,Student,No Income,3
66951,24,Employee,10001 to 25000,4
66952,32,Self Employeed,10001 to 25000,3
66953,28,Employee,25001 to 50000,5
66954,26,Employee,10001 to 25000,2
66955,31,House wife,No Income,5
66956,27,Self Employeed,25001 to 50000,3
66957,21,Student,No Income,1
66958,23,Student,No Income,2
66959,26,Employee,10001 to 25000,4
66960,32,Employee,More than 50000,5
66961,25,Student,No Income,2
66962,28,Self Employeed,10001 to 25000,2
66963,21,Student,No Income,3
66964,24,Student,No Income,2
66965,26,Self Employeed,10001 to 25000,5
66966,32,Employee,25001 to 50000,3
66967,29,Self Employeed,More than 50000,6
66968,21,Student,No Income,5
66969,24,Self Employeed,25001 to 50000,3
66970,26,Self Employeed,More than 50000,2
66971,25,Employee,More than 50000,3
66972,29,Employee,25001 to 50000,3
66973,22,Student,No Income,3
66974,24,Student,No Income,2
66975,27,Employee,25001 to 50000,2
66976,23,Student,No Income,3
66977,32,Employee,More than 50000,6
66978,22,Student,No Income,2
66979,28,Employee,25001 to 50000,3
66980,23,Student,No Income,2
66981,30,Self Employeed,More than 50000,1
66982,21,Student,No Income,3
66983,26,Employee,Below Rs.10000,6
66984,25,Self Employeed,More than 50000,3
66985,31,Employee,Below Rs.10000,1
66986,23,Employee,25001 to 50000,2
66987,29,Employee,25001 to 50000,3
66988,21,Student,No Income,6
66989,20,Student,No Income,3
66990,22,Employee,10001 to 25000,2
66991,30,House wife,No Income,6
66992,27,Self Employeed,More than 50000,3
66993,23,Student,No Income,2
66994,30,Self Employeed,25001 to 50000,6
66995,23,Student,No Income,3
66996,28,Employee,25001 to 50000,6
66997,30,Self Employeed,More than 50000,6
66998,24,Employee,25001 to 50000,2
66999,21,Student,No Income,2
67000,23,Employee,10001 to 25000,3
67001,25,Self Employeed,More than 50000,4
67002,24,Employee,25001 to 50000,2
67003,26,Employee,10001 to 25000,3
67004,25,Employee,25001 to 50000,2
67005,22,Student,25001 to 50000,3
67006,26,Employee,25001 to 50000,2
67007,23,Employee,10001 to 25000,2
67008,21,Employee,Below Rs.10000,2
67009,25,Self Employeed,25001 to 50000,3
67010,24,Employee,10001 to 25000,2
67011,22,Student,No Income,2
67012,23,Student,No Income,4
67013,24,Employee,More than 50000,3
67014,22,Student,No Income,2
67015,30,Employee,More than 50000,5
67016,23,Employee,10001 to 25000,4
67017,19,Student,No Income,6
67018,21,Student,No Income,2
67019,23,Student,No Income,4
67020,24,Employee,25001 to 50000,3
67021,26,Employee,10001 to 25000,2
67022,26,Student,No Income,2
67023,25,Student,10001 to 25000,2
67024,28,Employee,25001 to 50000,5
67025,25,Student,No Income,3
67026,20,Student,No Income,2
67027,27,Self Employeed,More than 50000,6
67028,25,Employee,25001 to 50000,3
67029,24,Student,No Income,5
67030,25,Employee,More than 50000,1
67031,25,Employee,25001 to 50000,3
67032,24,Student,Below Rs.10000,5
67033,24,Student,No Income,3
67034,22,Employee,10001 to 25000,1
67035,28,Employee,25001 to 50000,2
67036,25,Employee,More than 50000,6
67037,22,Student,Below Rs.10000,3
67038,22,Student,No Income,6
67039,22,Student,Below Rs.10000,4
67040,27,Employee,More than 50000,2
67041,22,Student,No Income,3
67042,24,Student,No Income,3
67043,23,Student,No Income,2
67044,23,Student,No Income,4
67045,22,Student,No Income,5
67046,23,Student,Below Rs.10000,2
67047,32,Employee,More than 50000,5
67048,25,Student,No Income,2
67049,28,Self Employeed,10001 to 25000,2
67050,21,Student,No Income,3
67051,24,Student,No Income,2
67052,26,Self Employeed,10001 to 25000,5
67053,32,Employee,25001 to 50000,3
67054,29,Self Employeed,More than 50000,6
67055,21,Student,No Income,5
67056,24,Self Employeed,25001 to 50000,3
67057,26,Self Employeed,More than 50000,2
67058,21,Employee,More than 50000,3
67059,29,Employee,25001 to 50000,3
67060,22,Student,No Income,3
67061,24,Student,No Income,2
67062,27,Employee,25001 to 50000,2
67063,23,Student,No Income,3
67064,32,Employee,More than 50000,6
67065,22,Student,No Income,2
67066,22,Employee,25001 to 50000,4
67067,26,Employee,More than 50000,4
67068,25,Student,No Income,3
67069,20,Student,No Income,2
67070,29,Employee,25001 to 50000,4
67071,23,Student,No Income,1
67072,25,Self Employeed,More than 50000,2
67073,29,Employee,25001 to 50000,4
67074,27,Self Employeed,25001 to 50000,6
67075,25,Self Employeed,10001 to 25000,3
67076,21,Student,No Income,2
67077,23,Student,No Income,3
67078,24,Employee,10001 to 25000,4
67079,22,Self Employeed,10001 to 25000,3
67080,28,Employee,25001 to 50000,5
67081,26,Employee,10001 to 25000,2
67082,22,Employee,25001 to 50000,4
67083,26,Employee,More than 50000,4
67084,25,Student,No Income,3
67085,20,Student,No Income,2
67086,29,Employee,25001 to 50000,4
67087,23,Student,No Income,1
67088,25,Self Employeed,More than 50000,2
67089,29,Employee,25001 to 50000,4
67090,27,Self Employeed,25001 to 50000,6
67091,25,Self Employeed,10001 to 25000,3
67092,21,Student,No Income,2
67093,24,Student,No Income,2
67094,26,Self Employeed,10001 to 25000,5
67095,32,Employee,25001 to 50000,3
67096,29,Self Employeed,More than 50000,6
